hu1,hu2,hu3,hu4,hu5,hu6,hu7,shape
0.0013135501096270623,1.3852228247596035e-12,4.909082082437288e-16,4.828973185832776e-14,-2.2946077306822004e-28,3.456038381461546e-20,-5.125744894933739e-29,circle
0.0013166938671127103,1.429646312680997e-12,7.402428294988291e-17,8.124866927021377e-15,6.291402390391635e-30,-1.8400375719934982e-21,3.481730219274948e-31,circle
0.0013091296012896214,3.5684052839501793e-12,6.183553808420463e-16,1.6593628967786766e-14,5.250114551923258e-29,1.971373732411957e-20,-8.301491248610646e-30,circle
0.0013138531237767365,6.616551127041302e-12,2.478112532499508e-16,4.0498577703858576e-14,-9.139004406857799e-29,8.639995178063021e-20,-9.004586644282388e-29,circle
0.0013107719326634294,4.563909709355403e-12,9.272766242010422e-16,1.0579085313676161e-14,-3.1016146773760616e-29,-1.7109349552461907e-20,-1.1656568829100894e-29,circle
0.0013039138637690071,4.2635360786693344e-12,3.559106350674742e-16,1.6854175771158063e-14,-2.5671458849070795e-29,-1.8814217033008895e-20,-3.23257233573175e-29,circle
0.001292912348101664,6.460566889369414e-13,1.9437455388051227e-15,3.9199966442407294e-14,8.86717627846935e-32,-3.149719486694692e-20,3.421749662359351e-28,circle
0.0012799194172780433,2.1567936783837748e-13,1.0996600796717538e-15,5.959298643643312e-14,2.902084094165965e-28,6.434475389564885e-21,-3.8536287546666236e-28,circle
0.0012774456276391653,6.250347120653704e-14,1.272816733393691e-15,3.3434848276649715e-14,-3.8965457083915886e-29,-6.188428431707379e-22,-2.1460444166903915e-28,circle
0.0012692741215804921,7.805995423418639e-13,1.0807313833523175e-15,8.401123145812783e-14,2.6804089827766222e-28,7.193941877086318e-20,7.5429759792551845e-28,circle
0.001263060025055032,1.447343444630908e-12,9.107550832953236e-16,2.1100238042916357e-14,-6.897492651998842e-29,1.7536396528317747e-20,6.163050777156179e-29,circle
0.001257869210448393,8.850063022904771e-13,5.677989578509777e-16,6.918368424545108e-16,-4.8757338538407074e-32,5.066570262488978e-22,4.308635685625733e-31,circle
0.0012611555221857984,2.8526764165743466e-12,5.91835960214782e-16,4.679005082204543e-14,-4.2662029351833185e-30,7.86265532602115e-20,2.461873600030632e-28,circle
0.0012536634160804467,1.3773021062487963e-13,1.1182860013555703e-15,2.638022634834178e-14,4.718392402579078e-29,3.814154705211016e-21,1.3529099485913096e-28,circle
0.0012334328755268591,4.95472743424406e-13,4.119421385071949e-16,1.1826174164447927e-13,3.7383411880623416e-28,8.32055822160388e-20,7.359321456471158e-28,circle
0.0012407734459844986,1.6877885239859262e-12,6.280540471412342e-16,5.70521279591798e-14,3.204908449724744e-28,-2.650674037952386e-20,-1.1796708061572414e-28,circle
0.0012394775964733155,1.3354526757799252e-12,1.1227208403016165e-15,3.368731984776696e-15,-6.544705504587954e-30,3.4515347131050664e-21,-2.9658311264442263e-31,circle
0.0012306255590105002,1.0088264140084531e-12,2.1189752214301604e-16,2.7498126435156264e-14,-2.9051038960218274e-30,-1.5401314273709335e-20,6.631339239762421e-29,circle
0.0012374599688644763,3.007914045369176e-12,7.557043381574085e-16,5.5895224882100865e-14,-3.631431241406177e-28,-8.849379353387831e-20,-9.865148742014532e-30,circle
0.001229307097540606,3.481562341033744e-13,2.5782846168907453e-16,1.0466927884158101e-14,1.4333431596220954e-29,5.237531341103636e-21,9.497894631010347e-30,circle
0.0012373914179116556,8.898979037970787e-13,5.543144397862635e-16,1.1784403748560558e-14,2.960008742430476e-29,-3.496411091659321e-21,-5.566387851538095e-30,circle
0.0012302645004556502,5.242501072544696e-13,4.890115561893395e-16,2.633075479151273e-14,6.39757920908319e-29,-9.897041552583365e-21,6.952819751520108e-29,circle
0.0012268517889261097,1.4336773918998276e-13,1.559614172920641e-17,5.170764717267229e-14,4.6981634551768945e-30,6.076192440384675e-21,-4.619621016826663e-29,circle
0.001219629303847793,7.760564473656272e-13,5.596135907275267e-17,1.898480648866295e-14,-1.9562194036263586e-29,2.3662262363016267e-21,4.8932837382123705e-31,circle
0.00121295340794787,1.5577150805415038e-12,4.1102817041936475e-16,4.349949541960745e-14,6.947387509953033e-29,-2.196547696884615e-20,-1.703088775313461e-28,circle
0.001212029511809875,7.785619244568374e-13,8.140222449774997e-17,5.70662509899925e-14,1.214121706443612e-28,3.5675556470910706e-20,1.9668082196819412e-29,circle
0.001198357861080354,1.8060938000151803e-12,1.71998360040474e-16,1.029806774635073e-13,1.7096000222756884e-28,1.3339700594664453e-19,-3.9826395039132745e-28,circle
0.0012004892973980312,5.001440956374952e-13,3.179458791870025e-16,5.217747245146789e-14,1.13257639292039e-28,1.1450099950340914e-20,-1.7982696730735196e-28,circle
0.0011964521249770912,1.9505810997203546e-12,6.9091264624702e-17,3.69622135874713e-14,-4.271886661629614e-29,-4.315587991790797e-20,4.079297756013262e-29,circle
0.00120157167630694,2.979617944128134e-12,1.5321704974840523e-16,1.132647812027731e-14,1.0727283110240585e-29,-1.8274124377101698e-20,-1.037109152090682e-29,circle
0.001200675614581238,2.9933940769303988e-12,4.584586257928567e-17,3.9225366976189936e-15,1.5805088003581663e-30,5.72573263150004e-21,-5.185953980021256e-31,circle
0.0011903251118625627,1.189637985693149e-12,5.892382419972084e-18,3.933504511268613e-14,-1.2824859970965468e-29,-2.0521552869948012e-20,1.393338254042507e-29,circle
0.0011999443361321172,1.8300947403560994e-12,2.4067749598103433e-16,3.950651890467951e-15,-3.612326962903251e-30,-5.107574529982579e-21,1.3384180952131685e-30,circle
0.0011972968359815392,1.4029847670887369e-12,1.1076996609513817e-16,1.0867704572463962e-14,6.324533914205589e-30,-6.0133426029181036e-21,-1.0108376908775853e-29,circle
0.001193855664243573,1.9746965475441344e-12,1.0951818782914542e-16,2.8072481464290115e-14,-4.4788308025352597e-29,-3.24285275491214e-20,2.0417378927889768e-29,circle
0.001188052904621427,1.8194588554863135e-12,3.664402431931105e-16,6.995756429584053e-14,2.689181289128543e-28,9.424065682116899e-20,2.3052894547759498e-28,circle
0.001189241240565784,4.214525233493335e-12,7.122036736713149e-17,6.588636053623471e-14,1.3380829770003703e-28,-1.2854102595150704e-19,4.9652060131405355e-29,circle
0.001179026662195323,9.803272223332118e-12,1.8591481954095557e-16,3.5024702893830952e-15,2.7906049276077228e-30,9.560476295906055e-21,-4.477855191422379e-31,circle
0.0011849257499556107,8.747337899990706e-12,7.949665222168617e-17,9.835836435520314e-15,-8.697424362469273e-30,-1.5857857600867872e-20,-1.5687823924502903e-32,circle
0.001183945833013151,1.4974177307391607e-11,3.64879369499926e-16,1.8076509941194273e-14,-3.748672766735628e-29,6.930699007362743e-20,2.7385625075235896e-29,circle
0.0011812472973093706,2.3383313141013612e-11,2.281065895834975e-16,1.7172777111760265e-15,9.34306794979794e-31,3.261924094887882e-21,5.31297280002962e-31,circle
0.001180146641090291,1.852914332044401e-11,8.963151335803693e-19,7.708158902167412e-14,-7.170938622159866e-30,6.628256681126546e-20,1.8949332676590655e-29,circle
0.0011816744456134595,1.8147657707224694e-11,1.9643292744621924e-16,5.368331269834599e-14,-8.436257686400589e-31,1.33583121867193e-19,-1.7432554046439008e-28,circle
0.0011775427804139294,2.0225009529563987e-11,1.639911350200995e-16,1.3261519414925146e-13,-5.581477090377402e-28,3.9080174868023333e-19,-2.663524859002563e-28,circle
0.0011835529332823395,2.9688091290429097e-11,4.590707012264171e-16,1.4974321118141207e-14,-3.103457318052856e-29,8.078000409272487e-20,2.4047355643028478e-29,circle
0.001187886228376373,3.4850323458268916e-11,3.6361471238709324e-16,7.778435327860163e-17,1.1179795025016094e-32,4.4483283795854955e-23,6.7925726834465e-33,circle
0.0011774340845019668,2.797522335409571e-11,7.932980560786813e-16,1.7534240835303367e-14,-4.2164299968199706e-29,7.511140433993718e-20,-4.998758463985148e-29,circle
0.0011829309793736636,2.6550918368752947e-11,5.470231880599402e-16,4.120586850725282e-15,5.238597277098876e-31,1.0443291249229369e-20,6.164229813254627e-30,circle
0.0011866546683358815,2.322393745094501e-11,2.7930646825287203e-16,1.9491119537580973e-15,-7.630909719262031e-31,4.680692482578751e-22,-1.21896945120447e-30,circle
0.0011849331043931608,1.873053470598067e-11,1.8248973734101902e-16,5.245410714909764e-14,1.5026306108337375e-28,-2.0501087279851602e-19,6.130789261132575e-29,circle
0.0011854188124724822,1.55955707676097e-11,2.6136876389772674e-17,8.910166035168046e-14,-1.335554821113316e-28,1.3524178683253193e-19,-2.553102519160073e-29,circle
0.00117477764753643,1.3399856147512606e-11,8.503585714410761e-17,4.456438820758668e-14,-3.0771531656099466e-29,-1.5974152075758147e-20,8.11119149726002e-29,circle
0.0011870775202698154,7.436168841289269e-12,7.986908257132843e-17,2.2373353062173134e-14,-2.9658933594740184e-29,-1.931926160320198e-20,3.851014683214504e-30,circle
0.0011809127010489746,3.908225678241068e-12,7.858861738161945e-17,5.988982321183915e-14,-3.951290368623568e-29,-7.583264972158285e-20,-1.2377612888028916e-28,circle
0.0011902558577661167,3.535818682152737e-12,4.917961508736335e-16,6.6627717480631655e-15,1.195978703301213e-29,-1.2479165586669464e-20,-1.5574403842233098e-30,circle
0.0011906463074180368,1.989267373498107e-12,2.641545863493141e-16,2.732596644629375e-14,6.236325752562228e-29,-2.554885611672565e-20,3.873982769240656e-29,circle
0.0011927576815663975,2.2307698571840015e-12,2.29381451775632e-16,3.019856829484278e-14,-7.947669812566322e-29,3.0718407855746874e-20,7.407617241908267e-31,circle
0.0011833495886794986,1.1639015463248527e-12,1.184469216608574e-16,5.59586402051841e-15,-3.4394918800038646e-30,-5.9122197683396104e-21,-2.9874763601338944e-30,circle
0.0011777954729578937,2.7636951720300852e-12,1.2707431689409477e-16,3.127972002365705e-14,5.939556343195577e-29,3.04818753464692e-20,-1.9006377177858516e-29,circle
0.0011758123980725285,2.9529666375266856e-12,2.5025240480056734e-17,3.903827052214389e-14,-3.824022100742504e-29,6.617218114848737e-20,5.150936287405403e-30,circle
0.0011933147975674982,1.330524645737155e-12,1.0810605404954353e-16,1.533406607119096e-14,3.3413938045674654e-30,-1.5048576055568593e-20,1.9458090624203133e-29,circle
0.0011944677965570665,2.0508270067960137e-12,5.5671848984206526e-18,2.0660241594206913e-14,1.7158418002109318e-30,-2.844556710033626e-20,6.79348241572449e-30,circle
0.0011868824812881079,7.02321158462915e-14,6.0297035839329e-17,1.3971352763880571e-14,1.265373270090291e-29,-1.014540125112005e-21,-2.0795465945146195e-30,circle
0.0011873283785292922,3.6809969532410385e-13,1.1932528555098995e-16,2.2781895303167587e-14,2.821910595925851e-29,1.3024527992837826e-20,2.479114588306113e-29,circle
0.0011831858914727036,9.759524036244847e-14,2.960832897969362e-17,1.367055397362954e-14,2.5450885436960175e-30,3.742015478111567e-21,-8.316617881386162e-30,circle
0.0011894350848348399,1.1639272649017794e-12,1.0183566711004427e-16,1.1773129611932796e-14,-1.274635026472957e-29,2.8403231634600694e-23,-1.9259755169239878e-30,circle
0.0011852737778320242,2.5688798411326466e-13,4.035830849741264e-17,7.571303816220626e-16,-3.372107894190156e-33,-3.665048616966452e-22,-1.3230659027227456e-31,circle
0.0011869498817922326,5.45267530964162e-13,9.370608575134775e-17,8.819558629235625e-15,-5.930352301569216e-30,5.473170131338168e-21,5.395899340887815e-30,circle
0.001178334140470178,1.2612600597037156e-12,9.161773737818669e-17,5.563300034185314e-14,2.7341785058744074e-29,6.183317075029145e-20,1.2258753755022804e-28,circle
0.001177903459486017,2.4753361057935613e-12,4.3379843439632826e-17,3.707181752742683e-14,3.488188711724794e-29,5.831688026752391e-20,3.151813916019004e-29,circle
0.0011741494573839452,3.678733051937106e-12,5.854424486223741e-16,1.4682085189162696e-14,2.6265440082857465e-29,2.0223108004351992e-20,-3.4102891792108325e-29,circle
0.0011727807192994718,4.842853121749842e-12,4.2144432669379506e-16,7.642290238385221e-15,-1.1544781641108789e-29,-4.587131941388059e-21,-7.404562436338788e-30,circle
0.0011853314324240902,4.449748844896638e-12,6.17678391651539e-16,1.5069256839742863e-13,-1.371221142881919e-27,-8.188739338331298e-20,4.831419376131376e-28,circle
0.0011780147916221877,2.4496836883333217e-12,4.944832649990777e-16,1.9069224088050513e-13,1.8509935502954267e-27,2.977733204278241e-19,-5.186593890938136e-29,circle
0.0011765536901988515,4.395122674392504e-12,1.6053990318112485e-16,7.324407292751986e-14,2.4184239662313924e-28,1.5107684021891573e-19,6.777557967004296e-29,circle
0.001175153217259665,8.869037459426243e-12,6.100432430766442e-16,6.2045000030196875e-15,-5.569507398856768e-30,-1.706834543242518e-20,1.0709238033199847e-29,circle
0.0011786534268851117,4.392449063777035e-12,9.071610893028605e-16,3.8024338537886954e-14,-1.9006790843202697e-28,-2.1343500802779165e-20,1.1725033418915837e-28,circle
0.0011854279133240151,4.869016721998449e-12,2.6998835842982865e-16,3.5266936940586545e-15,1.3352547674807967e-30,6.822511133423609e-21,-3.171707342972957e-30,circle
0.001176606695756162,7.1750825356430845e-12,1.7559380186210064e-16,1.7110213805012522e-14,-1.8355864926154135e-29,6.944731504672327e-21,-2.3294688612186603e-29,circle
0.0011779563919466066,7.783643263993696e-12,1.4316218004156572e-16,2.0524046238770135e-14,-1.4115296173571593e-30,-5.626578115365691e-20,3.5152708293335084e-29,circle
0.0011842169696846656,5.2992586140574625e-12,2.8627091694917314e-16,2.867417519714119e-14,7.939691155188396e-29,6.477316597103835e-20,2.1102019548339936e-29,circle
0.0011722358955798327,5.895904521869528e-12,3.3855624247957877e-16,1.7421795003130322e-15,1.0390614208618092e-30,-2.092136394217232e-21,8.429615771103573e-31,circle
0.0010198214487424412,6.203531097979897e-12,2.9535635112590905e-17,3.197338793860862e-14,-3.105263642744176e-29,7.821952796398133e-20,-1.069983675508825e-30,square
0.0010193150488355322,5.736864511471212e-12,3.704783116793152e-17,3.1262647155875937e-14,-3.273440190078845e-29,7.468818490028437e-20,7.774462941833854e-30,square
0.0010200900224871527,5.654408387322911e-12,9.581188784511343e-18,3.2803335478725916e-14,-1.3621398652163234e-29,7.248206233441846e-20,-1.235545836089476e-29,square
0.0010215288575792184,8.570743526861694e-12,7.34932794485441e-17,2.4290167659585502e-14,4.137427628855148e-31,5.3236662448624e-20,3.2451463497582025e-29,square
0.0010176260334661758,1.1537279584194651e-11,5.705061698361452e-18,2.229029563002602e-14,7.937029822910769e-30,-1.4203688779623378e-20,-4.331991886893945e-31,square
0.001017888418300689,1.0654192290365002e-11,1.0506842099969475e-17,2.1579735975460845e-14,1.0179732253129604e-29,-2.2666976779188096e-20,-1.4000300742239525e-30,square
0.0010194235535926533,1.0478546435527675e-11,3.175694813412421e-18,1.9344786952960097e-14,-3.218532692777479e-30,2.928870475347401e-20,3.553956226580798e-30,square
0.0010181746957953364,1.128428167443822e-11,2.5399839258368833e-17,2.2505405016817398e-14,1.6318259037381654e-29,-7.063929426666168e-21,-4.82110154354956e-30,square
0.0010191836261605413,1.0726920111157534e-11,1.1642839146381766e-18,1.9883590479278486e-14,-2.2398500554316354e-30,3.359607867472292e-20,2.033629114581379e-30,square
0.0010181224789133797,1.054231449284254e-11,1.9841723846792907e-17,2.3687265330867712e-14,1.2789620977530205e-29,-1.6656691751411304e-20,-1.0006703937498735e-29,square
0.0010190490747890532,9.750282618390862e-12,8.833362717625489e-20,1.9844666023706352e-14,-4.491884658339347e-31,2.4539007529369912e-20,6.989712687067023e-31,square
0.0010209086583046162,9.59496373219811e-12,6.5881123350959575e-18,2.6829733508642235e-14,1.0977134938205135e-29,3.1105530175988434e-20,-2.595867422527101e-30,square
0.0010195979818621438,1.0394697193815153e-11,7.263098093687806e-18,2.0828378278380153e-14,7.961256113843032e-30,1.2912828523156616e-20,-1.4987550180608287e-30,square
0.0010207667387106757,1.0412926270333324e-11,2.2828238854143197e-17,2.005339149002039e-14,1.2116299182730362e-29,2.6299793681623158e-20,6.106366625689768e-30,square
0.0010208913969981625,1.093154957009426e-11,2.537075481345879e-17,1.7823103519351297e-14,1.0204907305759517e-29,1.9827285809263294e-20,6.285101939280969e-30,square
0.00101847518335777,6.838879008465992e-12,7.15823064955273e-18,2.9733667724967545e-14,-1.102482717481013e-29,7.702797313030456e-20,8.162322752687233e-30,square
0.0010187866300323694,6.863251342985743e-12,1.2265729074146227e-17,3.510000660917108e-14,6.176218804423731e-30,9.186148013895388e-20,2.218712017530549e-29,square
0.0010186377696739034,6.712216253172897e-12,6.4924334701985815e-18,3.347488592187021e-14,7.975439220649738e-30,8.669414089719345e-20,1.341377270087267e-29,square
0.0010189146167367716,6.979852803309639e-12,6.667812816881036e-18,3.420737586317036e-14,6.519230787956975e-32,9.030476816325068e-20,1.633683344112574e-29,square
0.001021285002289399,9.661805097082236e-12,4.285909848248179e-17,1.8894589700502832e-14,-1.4402375495661681e-30,3.8986482418255715e-20,1.694197744408705e-29,square
0.0010178837781044175,6.215584806792598e-12,1.8796101970453047e-18,2.8264819983475104e-14,-3.907431662969226e-30,7.029211901491372e-20,5.212966136954792e-30,square
0.001018209843915731,6.428466686744002e-12,1.0088420226897343e-17,3.0246684701439656e-14,-5.07269836141131e-30,7.65498477991012e-20,1.591948052817001e-29,square
0.0010184248419927693,6.654704062566564e-12,1.0353071574526132e-17,3.114092789012224e-14,-1.1073797765581108e-29,8.016924044960981e-20,1.3784952382509657e-29,square
0.0010185156961442564,6.214273456184781e-12,1.912768188680733e-17,3.0042503862492495e-14,-1.486699308189649e-29,7.400927301991603e-20,1.7251612681089352e-29,square
0.001018949575442607,6.314182696712703e-12,1.5893890464258688e-17,2.917717904899542e-14,-1.7982438519789203e-29,7.251028090863088e-20,8.450824026949863e-30,square
0.0010188882752706005,6.208028491413884e-12,2.6253971497325533e-17,3.0385937633069917e-14,-2.488505089015673e-29,7.441008715268877e-20,1.083062290640267e-29,square
0.0010190306662014171,6.3608283831363104e-12,2.6317565939682022e-17,3.1728386116749326e-14,-1.9834867641208783e-29,7.979132369125982e-20,2.1146597075015463e-29,square
0.0010195541252702876,5.9574103189919755e-12,1.5588000237075182e-17,2.972882582002899e-14,-1.4601497387261404e-29,7.22944205914797e-20,1.4012924868015431e-29,square
0.0010194016611358733,6.8274104513003475e-12,8.894804055118107e-18,2.928073975010733e-14,-1.433888606366732e-29,7.523429721365704e-20,4.2063234049370195e-30,square
0.0010191196566139873,6.456365702350936e-12,1.0149664090721272e-17,2.7002176092514342e-14,-1.398449333807773e-29,6.82698674468749e-20,2.063514400216526e-30,square
0.0010193793422839477,6.046395229850405e-12,1.4197416875027513e-17,3.445815322628631e-14,-1.9785983816629806e-29,8.446976679189675e-20,1.3762026706125774e-29,square
0.0010219417111414029,7.995787678599025e-12,1.6969119825175727e-17,2.5550585719935043e-14,5.2402120705482195e-30,4.676476915773087e-20,1.5987162194795184e-29,square
0.0010221464167150152,8.413238781986693e-12,4.047064504194182e-17,2.2710582354290002e-14,-1.0652748444752873e-29,4.9527416533787205e-20,1.898867584631927e-29,square
0.0010226368995824558,9.0907224091729e-12,3.1981732837843586e-17,2.3153207531156858e-14,-8.751337533293015e-30,5.2859981286012e-20,1.789870937821335e-29,square
0.001020574537311913,5.794584491428946e-12,1.8926320002850897e-17,3.4622853507047534e-14,-2.176643578749603e-29,8.167100258748342e-20,1.7656097044701614e-29,square
0.0010200975608677739,5.40184313762629e-12,9.925448155681976e-18,3.412130211759186e-14,-1.4470604691019808e-29,7.79841293058176e-20,1.359785732330734e-29,square
0.001020079507924184,5.80054290015941e-12,9.710933228480248e-18,3.3732960446063364e-14,-1.8974047934670986e-29,7.992025077728875e-20,3.569487982447001e-30,square
0.001021561219796028,8.250213842200212e-12,3.056015573333948e-17,2.439018293922466e-14,-1.1817339830754612e-29,5.2904681548327736e-20,1.742858665386807e-29,square
0.0010192508324975151,5.811679489628983e-12,7.535436240775092e-18,3.313126116540009e-14,-1.5418368989930422e-29,7.8399738283109e-20,6.0265382348917274e-30,square
0.001021747231319169,8.366940460733856e-12,2.872044237233811e-17,2.191668379144339e-14,-6.924692968985182e-30,4.5461028988550104e-20,1.595000250137465e-29,square
0.0010220266923995282,8.100492810650046e-12,3.163155089205776e-17,2.127593411782639e-14,-5.1096536670915314e-30,4.253810752394761e-20,1.6689250054544202e-29,square
0.00102180101562162,8.211127711995563e-12,4.389687058918105e-17,2.064164885949117e-14,-7.5241465152129e-30,4.4735662306342554e-20,1.815097265049862e-29,square
0.0010218846221334826,8.497685565237941e-12,7.116149994383434e-17,2.270788845324998e-14,-1.0605728811909229e-29,5.1291605624353324e-20,2.684713336235438e-29,square
0.001021512486902344,8.834056643160513e-12,8.328448416021046e-17,2.3990954341749383e-14,-1.2813116031801268e-29,5.575989240301521e-20,3.139820768688626e-29,square
0.001020793416484722,8.668119661172668e-12,7.942461129184832e-17,2.3162820947169016e-14,-2.049399936362217e-29,5.66162312954215e-20,2.3812264353910184e-29,square
0.0010219318022874249,9.799996808061554e-12,2.563972404114962e-17,2.8610290882700973e-14,-1.1925320429785079e-32,6.713118162731715e-20,2.4504171979730216e-29,square
0.0010204494673732483,1.059815703068908e-11,5.55861840993092e-17,3.060008226482183e-14,3.754031704573909e-29,2.2550296473440545e-20,1.3543523521179235e-29,square
0.001021929247840951,8.988161343228103e-12,3.521338509635814e-17,8.522731351102806e-15,-4.3795036347245325e-30,2.3121243351883928e-20,1.6184342722198316e-30,square
0.0010199697690710554,1.0228214643833992e-11,3.8966098666139736e-17,2.97384379566625e-14,3.170937870333031e-29,1.9257415910835685e-20,4.3955266311402005e-30,square
0.001019448460712335,8.387473368394091e-12,3.54762815664846e-17,1.1403301690994557e-14,-1.905418113778849e-30,1.8858131209734882e-20,6.998195085241862e-30,square
0.0010212338882697402,8.147731100831778e-12,4.684240822827681e-17,4.6122454243805414e-15,-1.600430590632653e-30,1.2916153806087746e-20,1.4263884624010276e-30,square
0.0010206018035355856,8.65047766001133e-12,5.344719119647204e-18,9.573326196177872e-15,-1.813146359095705e-30,2.710624838737661e-20,-1.1840012756733954e-30,square
0.0010195423202836481,6.509800070376466e-12,5.322568815376058e-18,1.882356324304347e-14,-5.9446190830681514e-30,4.6915834858670945e-20,-4.0171732907887875e-31,square
0.0010193012357895819,5.9927610146342025e-12,1.042750166418374e-17,3.3228050741000485e-14,-1.2775778095984316e-29,7.887605765122631e-20,1.4809974931651252e-29,square
0.0010246436967043925,4.641470672588854e-12,2.934407780184128e-17,1.9524565146025178e-14,1.3643554043806702e-29,-3.7338395891131544e-21,5.6797392790663626e-30,square
0.001026842877687894,5.666017226399971e-12,3.0791881557344113e-17,7.381898149644645e-15,2.229636927667522e-30,-6.345182021481105e-21,2.723046888912233e-30,square
0.001019281971154962,5.011472163799484e-12,2.0758383615910588e-16,1.018374928188442e-14,1.0954586516080701e-29,-6.38627456808164e-21,9.961698504713374e-30,square
0.0010250049218771286,4.393925677348946e-12,1.1358692648560036e-16,9.822937677021967e-15,-9.97244518222632e-30,1.4210002416746758e-20,2.865288058837025e-30,square
0.001022985797073426,4.03808007433717e-12,5.946226344747218e-17,3.0055561374319183e-15,-6.385780198249552e-31,3.8902658959731386e-21,-1.0984698586403893e-30,square
0.001021015582690154,4.961879456559201e-12,5.4560959188115517e-17,5.0174128189133345e-15,2.5732426801267943e-30,-3.691061889114801e-21,-5.196584953373123e-31,square
0.0010245833513245028,6.9803750185757855e-12,1.2607704940312475e-16,1.5653184522301447e-14,-2.1560397487392724e-29,4.0601365332935414e-20,-4.324619844286575e-30,square
0.0010204681666590555,6.788630022067594e-12,9.029431518461347e-17,3.692335301191212e-14,-6.541417928729039e-29,9.054822532047407e-20,-1.6318647673707763e-29,square
0.0010231256607097206,6.701452827456364e-12,1.4368068796841313e-16,2.0570670652865103e-14,-2.050868493410951e-30,4.5602582438294066e-20,-3.530533774788329e-29,square
0.001020460306108315,4.3405095195494264e-12,8.33525341984055e-17,1.8135332617333335e-14,-2.191107955524865e-29,3.463802955914225e-20,4.130821060472109e-30,square
0.0010187629442641225,4.9764576361837596e-12,1.7409460716152108e-16,4.6326611712498085e-15,-2.9470724087815306e-30,6.765288979484351e-21,-2.9366582395463027e-30,square
0.0010193765422564075,5.013337403724547e-12,7.974460136651158e-17,2.1282968706126736e-15,-2.5520388882972107e-31,3.0016233003172866e-21,-8.388346684718658e-31,square
0.0010191895058758432,5.118864043932282e-12,7.564488470651993e-17,1.7811241748935804e-15,-4.094144696316642e-31,3.3728570665423353e-21,-5.09712660651762e-31,square
0.0010197061128803908,5.217657562097026e-12,6.911674766144061e-17,2.205320034669951e-15,-7.604354429181249e-31,4.673772754022702e-21,-4.037883632295917e-31,square
0.0010199310907721014,5.468253380756748e-12,1.982783067787006e-17,2.7571222717965756e-15,-6.306270514496138e-31,6.4471302155890805e-21,-1.337110830010946e-31,square
0.0010202260567396195,5.359125934310873e-12,4.741817988265672e-17,2.928348101727172e-15,-9.202628269076431e-31,6.326210861141965e-21,-5.863833855258742e-31,square
0.0010203239832200432,5.164199365945398e-12,5.730363023874545e-17,4.84299431452385e-15,-2.544504297402436e-30,9.356151671963259e-21,-1.8612868842608898e-31,square
0.0010230747891651418,7.801524380364488e-12,9.50344244860641e-17,2.428081954832379e-15,5.622338276203933e-31,-4.657041360624757e-21,-1.0219132784833838e-30,square
0.0010232890919635359,8.082730102644369e-12,8.107500604372216e-17,3.0233361003748705e-15,7.560756540030735e-31,-5.65691293035613e-21,-1.2918422781484814e-30,square
0.0010235173639455844,8.289190176015217e-12,5.5422274036537546e-17,2.8847545879123452e-15,7.661107364557579e-31,-4.450733713815333e-21,-8.623006044038862e-31,square
0.0010236911569375896,8.391920828637423e-12,8.815023856671026e-17,1.6792987983348658e-15,4.054480061595013e-31,-3.0972345278850774e-21,-5.030554222097863e-31,square
0.0010223397567403784,7.703976153417858e-12,8.474428929066839e-17,2.711320244373482e-15,1.589738413899824e-32,-7.449371398341391e-21,-1.2995528722087729e-30,square
0.0010217079767950274,7.986557445145829e-12,1.0503807068984204e-16,2.9800160805637904e-15,-1.5173483270135435e-30,-6.1013245351803906e-21,-6.909295918138408e-31,square
0.0010219768360216278,8.059036805584806e-12,1.5331646752183608e-16,1.615327671631112e-15,-7.321152200554654e-31,-1.8027790023812417e-21,3.319832576406343e-31,square
0.0010217569769115631,7.79440746007969e-12,1.759360101364983e-17,8.41676012440744e-15,2.2483813094227673e-30,-2.1096194067739028e-20,-2.331334829378098e-30,square
0.0010221371873807505,9.099854094496604e-12,1.1566454882785023e-16,1.4336747903127573e-15,-1.9783935010008225e-31,1.4341630012374013e-21,5.492730581717533e-31,square
0.0010241808956721198,6.006505166469932e-12,1.681613646005523e-16,1.917382524359801e-14,-2.0235348622049715e-30,3.1961298445040714e-20,3.4369629703158314e-29,square
0.0010241242817290307,6.076403717442096e-12,1.2610392473022873e-16,1.6010975984775755e-14,-1.3698729630373924e-30,2.8231319982459374e-20,2.270922396908643e-29,square
0.0010235222292390971,6.849903962127646e-12,9.374776699137032e-17,1.4178002036841265e-14,-3.1136176359171537e-30,2.528156876218921e-20,1.604639120706214e-29,square
0.0010242301805192216,6.177566286317359e-12,8.40831736072646e-17,1.7420374624429232e-14,-6.0464963948811235e-30,3.073744864029037e-20,2.0197769986462126e-29,square
0.0010237227570487706,6.503367733249497e-12,1.0945034172778508e-16,1.228571392173055e-14,-5.425533054624464e-30,2.4166866034696402e-20,1.317297482054682e-29,square
0.0010246657040609434,6.079151270318827e-12,1.0807713429361158e-16,1.375441639359843e-14,-5.8752055050971774e-30,2.5164577263208592e-20,1.5707039940599636e-29,square
0.0010244627669853345,5.944503546963054e-12,9.752233530936421e-17,1.1820335775516826e-14,-1.622547824820166e-30,1.7220011414061176e-20,1.2586878237791411e-29,square
0.0010245498914695722,6.059655702059692e-12,1.348152773408003e-16,1.1217226920587554e-14,-6.353916553688044e-31,1.0195623121448114e-20,1.3779599615196536e-29,square
